author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
12786571000,Brienen R.,University of Leeds,Leeds,Biology,Biology | Geosciences,Forestry | Physiology | Ecology | Plant Science,1,6481,0.0
12787223000,Cintra F.D.,Universidade Federal de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Cardiology and Cardiovascular Medicine,1,21673,0.0
12788785800,de Lima M.,Universidade Federal de Uberlândia,Uberlandia,Engineering,Chemistry | Biology | Engineering,"Food Science | Biochemistry | Safety, Risk, Reliability and Quality | Process Chemistry and Technology | Industrial and Manufacturing Engineering",2,10326,0.0
12789059800,Lambert W.,Cidade Universitária,Caldas,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Other/Unclassified | Engineering | Economics and Business,"Applied Mathematics | Computational Mathematics | Analysis | Numerical Analysis | Modeling and Simulation | Engineering (all) | Computational Theory and Mathematics | Mechanical Engineering | Software | Theoretical Computer Science | Economics, Econometrics and Finance (all)",13,9147,76001.22434044797
12790218900,de Camargo R.C.R.,Empresa Brasileira de Pesquisa Agropecuária - Embrapa,Brasilia,Chemistry,Chemistry | Biology,Analytical Chemistry | Biochemistry | Plant Science | Organic Chemistry,1,23890,0.0
12790816600,dos Santos J.P.C.,Universidade Federal de Alfenas,Alfenas,Biology,Biology | Mathematics and Statistics,"Biochemistry, Genetics and Molecular Biology (miscellaneous) | Agricultural and Biological Sciences (miscellaneous) | Applied Mathematics",1,9405,0.0
12792506700,Luz E.D.M.N.,"Comissão Executiva do Plano da Lavoura Cacaueira, Brazil",Ilheus,Tie: Biology | Chemistry | Medicine and Health,Chemistry | Biology | Medicine and Health,Biochemistry | Clinical Biochemistry,1,2981,0.0
12792644500,Cardoso J.R.,Universidade Estadual de Londrina,Londrina,Medicine and Health,Medicine and Health,Medicine (all),1,3861,0.0
12794390300,van Breugel M.,Queen Mary University of London,London,Biology,Biology | Medicine and Health,"Medicine (miscellaneous) | Biochemistry, Genetics and Molecular Biology (all) | Agricultural and Biological Sciences (all)",1,5312,0.0
12798667600,Barros V.I.P.V.L.D.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Obstetrics and Gynecology,1,8659,0.0
12798848100,Dubucq D.,Centre Scientifique et Technique Jean Féger,Pau,Tie: Computer Science | Geosciences,Computer Science | Geosciences,Computer Science Applications | Earth and Planetary Sciences (all),1,3200,0.0
12801111200,Discacciati M.G.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Social Sciences,"Internal Medicine | Health Policy | Public Health, Environmental and Occupational Health",1,18085,0.0
12801393200,Corradi-Webster C.M.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Psychology (all) | Medicine (miscellaneous),2,2981,10.0
12804338800,Boaventura S.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health,Parasitology | Veterinary (all) | Insect Science | Infectious Diseases,1,22755,0.0
12804479700,Yassuda M.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences | Biology,"Neurology | Neurology (clinical) | Medicine (all) | Health Policy | Public Health, Environmental and Occupational Health | Sensory Systems | Geriatrics and Gerontology | Cognitive Neuroscience | Biological Psychiatry",4,5256,62740.17739177004
12805509300,da Silva M.G.C.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Geosciences | Medicine and Health | Biology | Physics | Economics and Business | Social Sciences,"Pollution | Waste Management and Disposal | Process Chemistry and Technology | Environmental Chemistry | Health, Toxicology and Mutagenesis | Chemical Engineering (all) | Chemical Engineering (miscellaneous) | Industrial and Manufacturing Engineering | Biotechnology | Chemistry (all) | Environmental Science (all) | Renewable Energy, Sustainability and the Environment | Safety, Risk, Reliability and Quality | Polymers and Plastics | Biochemistry | Materials Chemistry | Strategy and Management | Physical and Theoretical Chemistry | Structural Biology | Molecular Biology | Organic Chemistry | Colloid and Surface Chemistry | Food Science | Biomaterials | Physics and Astronomy (all) | Environmental Science (miscellaneous) | Engineering (all) | Pharmaceutical Science | Management, Monitoring, Policy and Law | Surfaces and Interfaces | Condensed Matter Physics | Surfaces, Coatings and Films | Environmental Engineering | Electronic, Optical and Magnetic Materials | Atomic and Molecular Physics, and Optics | Spectroscopy | Materials Science (all) | Mechanics of Materials | Mechanical Engineering | Fuel Technology | Inorganic Chemistry",65,24170,478126.03523906315
12806732700,Balan A.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Biotechnology | Genetics,1,24505,0.0
12806914200,Viana P.A.,Universidade Federal de Vicosa,Vicosa,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,10326,0.0
12806917300,Lima J.D.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology,Physiology | Agronomy and Crop Science | Plant Science,1,23597,0.0
12807013000,Nechet K.d.L.,Empresa Brasileira de Pesquisa Agropecuária - Embrapa,Brasilia,Biology,Biology | Chemistry | Engineering,Food Science | Agronomy and Crop Science | Plant Science,1,12493,0.0
12807124500,Abrahão R.F.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science,Control and Systems Engineering | Signal Processing | Computer Networks and Communications,1,9526,0.0
12807248900,Mori M.A.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health | Physics | Chemistry | Engineering,"Biophysics | Structural Biology | Molecular Biology | Physiology (medical) | Endocrinology, Diabetes and Metabolism | Biochemistry, Genetics and Molecular Biology (all) | Immunology and Microbiology (all) | Biochemistry | Food Science | Nutrition and Dietetics | Internal Medicine | Cell Biology | Aging | Geriatrics and Gerontology | Neuroscience (all) | Plant Science | Medicine (all)",10,9121,2823207.0521831834
12807819800,Belli T.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Orthopedics and Sports Medicine | Physical Therapy, Sports Therapy and Rehabilitation",1,5256,0.0
12807827200,Prata A.S.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Biology | Geosciences | Philosophy and Humanities | Physics | Economics and Business,"Food Science | Chemical Engineering (all) | Polymers and Plastics | Renewable Energy, Sustainability and the Environment | Biochemistry | Organic Chemistry | Materials Chemistry | Analytical Chemistry | Agronomy and Crop Science | Agricultural and Biological Sciences (miscellaneous) | Plant Science | Chemistry (all) | Industrial and Manufacturing Engineering | Bioengineering | Applied Microbiology and Biotechnology | Cultural Studies | Soil Science | Surfaces, Coatings and Films | Instrumentation | Condensed Matter Physics | Physical and Theoretical Chemistry | Chemical Engineering (miscellaneous) | Environmental Science (all) | Strategy and Management",25,10326,8998581.051314611
12808046800,Alvim I.D.,Instituto de Tecnologia de Alimentos,Campinas,Chemistry,Chemistry | Engineering | Biology | Undefined,"Food Science | Multidisciplinary | Chemistry (all) | Surfaces, Coatings and Films | Polymers and Plastics | Materials Chemistry",5,10326,91933.33143390268
12809396900,Peloggia A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Reproductive Medicine | Obstetrics and Gynecology | Pharmacology (medical),1,21649,0.0
12902588500,Carricondo P.C.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Pharmaceutical Science,1,3488,0.0
12902598900,Sato M.E.,Instituto Biológico,Sao Paulo,Biology,Biology,Insect Science | Ecology,3,2636,53310.0
13002719900,Takeshita W.M.,Université Fédérale de Sergipe,Sao Cristovao,Medicine and Health,Medicine and Health,"Surgery | Oral Surgery | Otorhinolaryngology | Radiology, Nuclear Medicine and Imaging | Medicine (all) | Orthodontics",4,3549,169994.5438426534
13002871000,Figueiredo R.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Molecular Biology | Genetics,3,3200,2.666666666666666
13003092600,Burity J.,University of Essex,Colchester,Social Sciences,Social Sciences | Arts | Philosophy and Humanities,Arts and Humanities (all) | Social Sciences (all) | Religious Studies | Sociology and Political Science,2,19062,0.0
13003314500,Lima-Ribeiro M.S.,Universidade Federal de Jataí,Jatai,Tie: Biology | Geosciences | Social Sciences,Biology | Geosciences | Social Sciences,"Ecology | Nature and Landscape Conservation | Management, Monitoring, Policy and Law",1,24505,0.0
13003394200,de Souza-Filho M.F.,Biological Institute,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,7630,0.0
13004958600,Goulart P.R.,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Sao Paulo,Computer Science,Computer Science | Engineering,Software | Industrial and Manufacturing Engineering | Artificial Intelligence,1,7630,0.0
13006196900,Kupper K.C.,Instituto Agronomico de Campinas,Campinas,Biology,Biology,Biotechnology | Physiology | Applied Microbiology and Biotechnology,1,22755,0.0
13006880900,Justulin L.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Chemistry,Chemistry | Biology | Physics | Computer Science,Catalysis | Molecular Biology | Spectroscopy | Computer Science Applications | Physical and Theoretical Chemistry | Organic Chemistry | Inorganic Chemistry,1,4497,0.0
13007075600,Roggia K.G.,Universidade do Estado de Santa Catarina,Florianopolis,Computer Science,Computer Science,Theoretical Computer Science | Computer Science (all),1,16209,0.0
13007813200,Freitas R.G.,Universidade Federal de Mato Grosso,Cuiaba,Chemistry,Chemistry | Engineering | Undefined,Fuel Technology | Energy Engineering and Power Technology | Energy (miscellaneous) | Electrochemistry,1,22111,0.0
13007898500,Mello-da-Silva C.A.,Brazilian Pediatric Society SBP Board Certified in Medical Toxicology by the Brazilian Medical Association AMB,Porto Alegre,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,8222,0.0
13102566300,Nunes E.D.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Philosophy and Humanities | Social Sciences,"Medicine (all) | History and Philosophy of Science | Health Policy | Public Health, Environmental and Occupational Health",2,160,0.0
13103004700,Bonança M.V.S.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Mathematics and Statistics | Engineering | Computer Science,"Physics and Astronomy (all) | Condensed Matter Physics | Statistical and Nonlinear Physics | Statistics and Probability | Atomic and Molecular Physics, and Optics | Mathematical Physics | Electronic, Optical and Magnetic Materials | Information Systems | Physics and Astronomy (miscellaneous) | Electrical and Electronic Engineering",12,1238,68.66666666666667
13104130100,Cogo-Müller K.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,"Dentistry (all) | Medicine (miscellaneous) | Biochemistry, Genetics and Molecular Biology (all) | Pharmacology, Toxicology and Pharmaceutics (all) | Medicine (all) | Biotechnology | Applied Microbiology and Biotechnology",5,9147,622839.9551635594
13104402000,Rodrigues R.C.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences,"Nursing (all) | Advanced and Specialized Nursing | Physiology (medical) | Cardiology and Cardiovascular Medicine | Education | Neurology | Pharmacology, Toxicology and Pharmaceutics (all)",6,8961,615117.2188601476
13105240500,Arce R.M.,University of Texas Dental Branch at Houston,Houston,Medicine and Health,Medicine and Health | Biology | Chemistry,"Microbiology | Biochemistry | Pharmacology, Toxicology and Pharmaceutics (all) | Microbiology (medical) | Pharmacology (medical) | Infectious Diseases",1,4725,0.0
13105530800,Sant’Anna Bins L.,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Chemistry,Chemistry | Engineering | Computer Science | Physics | Biology,"Analytical Chemistry | Information Systems | Atomic and Molecular Physics, and Optics | Biochemistry | Instrumentation | Electrical and Electronic Engineering",1,23239,0.0
13204456400,Pacheco E.,Empresa Brasileira de Pesquisa Agropecuária - Embrapa,Brasilia,Geosciences,Geosciences | Computer Science,"Geography, Planning and Development | Computers in Earth Sciences",1,6425,0.0
13205134800,Rodrigues L.A.,Universidade de São Paulo,Sao Paulo,Chemistry,Chemistry | Engineering | Physics,Chemistry (all) | Chemical Engineering (all) | Physics and Astronomy (all),1,24170,0.0
13205307600,Souza J.P.d.P.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Computer Science | Mathematics and Statistics,Earth and Planetary Sciences (all) | Computer Science Applications | Computers in Earth Sciences | Computational Mathematics | Computational Theory and Mathematics | Computer Science (all) | Geology,3,9364,225.38054972752306
13205588400,Wang H.,Colorado State University System,Denver,Tie: Computer Science | Geosciences | Mathematics and Statistics | Social Sciences,Mathematics and Statistics | Computer Science | Geosciences | Social Sciences,"Statistics and Probability | Computers in Earth Sciences | Management, Monitoring, Policy and Law",1,169,0.0
