author_id:ID(Author),author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count:int,:LABEL
6507788943,Genovez A.I.B.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,"Surfaces and Interfaces | Surfaces, Coatings and Films | Materials Chemistry",1,Author
6507790703,Ricarte I.L.M.,Universidade Estadual de Campinas,Campinas,Tie: Social Sciences | Undefined,Social Sciences | Undefined,Communication | Library and Information Sciences,1,Author
6507791384,Forzza R.C.,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",1,Author
6507791976,Papes F.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health | Undefined | Chemistry | Engineering,"Multidisciplinary | Neuroscience (all) | Chemical Engineering (all) | Biochemistry, Genetics and Molecular Biology (all) | Immunology and Microbiology (all) | Psychiatry and Mental Health | Cellular and Molecular Neuroscience | Biological Psychiatry | Molecular Biology | Genetics",4,Author
6507796594,Moshkalev S.A.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Computer Science | Geosciences | Physics | Biology | Other/Unclassified | Mathematics and Statistics | Medicine and Health,"Electrical and Electronic Engineering | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Instrumentation | Atomic and Molecular Physics, and Optics | Surfaces, Coatings and Films | Analysis | Engineering (all) | Computational Mathematics | Applied Mathematics | Chemistry (all) | Chemical Engineering (all) | Electronic, Optical and Magnetic Materials | Biomedical Engineering | Computer Science Applications | Physical and Theoretical Chemistry | Engineering (miscellaneous) | Materials Science (all) | Mechanics of Materials | Materials Chemistry | Analytical Chemistry | Information Systems | Biochemistry",10,Author
6507799089,Oliveras I.,University of Oxford,Oxford,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Ecology | Plant Science",1,Author
6507803483,Harrabi A.,Northern Border University,Arar,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified,Analysis | Discrete Mathematics and Combinatorics | Applied Mathematics,1,Author
6507809023,Górios C.,Centro Universitário São Camilo,Sao Paulo,Medicine and Health,Medicine and Health,"Orthopedics and Sports Medicine | Surgery | Physical Therapy, Sports Therapy and Rehabilitation | Rehabilitation",4,Author
6507818065,Mota-Gomes M.A.,Centro Universitário CESMAC,Maceio,Medicine and Health,Medicine and Health | Biology,Internal Medicine | Physiology | Cardiology and Cardiovascular Medicine,1,Author
6507820652,Yamashiro-Kanashiro E.H.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Medicine and Health,Parasitology | Veterinary (miscellaneous) | Insect Science | Infectious Diseases,1,Author
6507822679,Schmink M.,University of Florida,Gainesville,Tie: Economics and Business | Geosciences | Other/Unclassified | Social Sciences,Geosciences | Other/Unclassified | Social Sciences | Economics and Business,"Geography, Planning and Development | Development | Sociology and Political Science | Economics and Econometrics",1,Author
6507863023,Minagawa Y.,Keio University,Tokyo,Medicine and Health,Medicine and Health,"Neuroscience (miscellaneous) | Radiological and Ultrasound Technology | Radiology, Nuclear Medicine and Imaging",1,Author
6507863945,Altemani J.M.C.,Universidade Estadual de Campinas,Campinas,Undefined,Undefined,Multidisciplinary,1,Author
6507876745,Mundim E.C.,Petrobras,Rio de Janeiro,Geosciences,Geosciences,Geophysics | Geology,1,Author
6507886390,Domingues T.F.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Geosciences,"Global and Planetary Change | Ecology, Evolution, Behavior and Systematics | Ecology",1,Author
6507913315,Gómez-Alonso S.,Universidad de Castilla-La Mancha,Ciudad Real,Chemistry,Chemistry | Engineering | Biology,Analytical Chemistry | Food Science,1,Author
6507917569,Kuaye A.Y.,Universidade Estadual de Campinas,Campinas,Engineering,Biology | Chemistry | Engineering,Food Science | Applied Microbiology and Biotechnology | Chemical Engineering (all) | Industrial and Manufacturing Engineering,2,Author
6507917602,Tannure-Nascimento I.C.,School of Pharmaceutical Sciences of Ribeirão Preto - University of Sao Paulo,Ribeirao Preto,Biology,Biology,Insect Science,1,Author
6507924993,Nowill A.E.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Immunology and Allergy | Immunology,1,Author
6507938077,Guilhoto J.J.M.,L'Organisation de Coopération et de Développement Economiques,Paris,Engineering,Engineering | Geosciences | Biology,"Renewable Energy, Sustainability and the Environment | Bioengineering",2,Author
6507944733,Hanemann J.A.C.,Universidade Federal de Alfenas,Alfenas,Medicine and Health,Medicine and Health,Dentistry (all) | Medicine (all),2,Author
6507950885,Miesbach W.,Universitätsklinikum Frankfurt,Frankfurt am Main,Medicine and Health,Medicine and Health,Hematology | Genetics (clinical),1,Author
6507953976,Valério de Carvalho J.M.,Escola de Engenharia da Universidade do Minho,Guimaraes,Computer Science,Computer Science | Economics and Business | Undefined,Computer Science (all) | Modeling and Simulation | Management Science and Operations Research | Information Systems and Management,1,Author
6507963747,Assalin M.R.,Empresa Brasileira de Pesquisa Agropecuária - Embrapa,Brasilia,Tie: Biology | Chemistry | Geosciences,Biology | Chemistry | Geosciences | Engineering | Economics and Business,"Biotechnology | Catalysis | Biochemistry | Engineering (all) | Environmental Science (all) | Business, Management and Accounting (all) | Earth and Planetary Sciences (all)",2,Author
6507993283,Schenka A.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Immunology and Allergy | Hematology,1,Author
6508007133,Andrietta S.R.,Biocontal - Tecnologia em Bioprocessos,Campinas,Engineering,Engineering | Chemistry | Biology,Bioengineering | Chemical Engineering (miscellaneous) | Process Chemistry and Technology,1,Author
6508009480,Filpo E.,Petrobras,Rio de Janeiro,Geosciences,Geosciences,Geochemistry and Petrology,1,Author
6508015390,Ricardi-Branco F.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Biology | Arts | Philosophy and Humanities,"Paleontology | Geology | Earth-Surface Processes | Arts and Humanities (miscellaneous) | Earth and Planetary Sciences (miscellaneous) | Earth and Planetary Sciences (all) | Stratigraphy | Agricultural and Biological Sciences (all) | Ecology, Evolution, Behavior and Systematics | Animal Science and Zoology",11,Author
6508019562,Hinojosa-Reyes L.,Universidad Autónoma de Nuevo León,San Nicolas de los Garza,Tie: Chemistry | Geosciences | Medicine and Health,Geosciences | Chemistry | Medicine and Health | Engineering,"Environmental Engineering | Environmental Chemistry | Chemistry (all) | Pollution | Public Health, Environmental and Occupational Health | Health, Toxicology and Mutagenesis",1,Author
6508026949,Cristante A.F.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Engineering | Medicine and Health,"Safety, Risk, Reliability and Quality | Medicine (all) | Health Professions (all)",2,Author
6508029211,Baixinho C.L.,Innovación y Desarrollo en Enfermería de Lisboa y del Centro de Innovación en Tecnologías y Atención Sanitaria de Leiria,Leiria,Medicine and Health,Medicine and Health,Medicine (all),1,Author
6508051762,Abdeljawad T.,Prince Sultan University,Riyadh,Tie: Mathematics and Statistics | Other/Unclassified,Other/Unclassified | Mathematics and Statistics,Analysis | Mathematics (all),2,Author
6508053685,Zanne A.E.,The George Washington University,"Washington, D.C.",Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Ecology",1,Author
6508059851,Luersen M.A.,Universidade Tecnológica Federal do Paraná,Curitiba,Engineering,Engineering,Mechanical Engineering | Industrial and Manufacturing Engineering,1,Author
6508060144,Espejo-Arce X.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Reproductive Medicine | Obstetrics and Gynecology | Pharmacology (medical),1,Author
6508061491,Jafelice R.M.,Universidade Federal de Uberlândia,Uberlandia,Tie: Computer Science | Mathematics and Statistics,Mathematics and Statistics | Computer Science,Applied Mathematics | Computational Mathematics | Modeling and Simulation | Numerical Analysis,1,Author
6508083361,Rouxinol F.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics,"Electronic, Optical and Magnetic Materials | Electrical and Electronic Engineering | Instrumentation",1,Author
6508085010,Jardini A.L.,National Institute of Biofabrication,Campinas,Engineering,Engineering | Medicine and Health,Industrial and Manufacturing Engineering | Engineering (all) | Materials Science (all) | Dentistry (all),3,Author
6508087424,Bertolim M.A.,Institut de Mathématiques de Bourgogne,Dijon,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified,Analysis | Applied Mathematics | Algebra and Number Theory,2,Author
6508092113,Ivanauskas N.M.,IPA – Instituto de Pesquisas Ambientais,Sao Paulo,Biology,Biology | Geosciences | Social Sciences,"Ecology, Evolution, Behavior and Systematics | Forestry | Nature and Landscape Conservation | Management, Monitoring, Policy and Law",2,Author
6508094534,Bonfim C.V.D.,Universidade Federal de Pernambuco,Recife,Medicine and Health,Medicine and Health,Nursing (all),2,Author
6508099219,Pimentel R.L.,UNIME University Center,Salvador,Medicine and Health,Medicine and Health,Surgery | Dermatology,1,Author
6508126704,Cantão R.F.,Universidade Federal de São Carlos,Sao Carlos,Tie: Computer Science | Mathematics and Statistics,Mathematics and Statistics | Computer Science,Applied Mathematics | Computational Mathematics | Modeling and Simulation | Numerical Analysis,1,Author
6508139625,Pinassi M.O.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Social Sciences,Social Sciences | Geosciences,"Gender Studies | Geography, Planning and Development | Sociology and Political Science | Management, Monitoring, Policy and Law",1,Author
6508139874,Pauletti R.M.O.,Universidade de São Paulo,Sao Paulo,Engineering,Engineering,Mechanical Engineering,1,Author
6508140932,Bonon S.H.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,"Pediatrics, Perinatology and Child Health | Microbiology | Microbiology (medical) | Virology",2,Author
6508149313,Cesar T.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Medicine and Health,Medicine and Health | Biology | Chemistry,Molecular Medicine | Pharmaceutical Science | Drug Discovery,1,Author
6508154913,Imbernon R.,Universidade de São Paulo,Sao Paulo,Geosciences,Geosciences | Engineering,Geotechnical Engineering and Engineering Geology | Geology,1,Author
6508156513,Patricio A.R.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences,Oceanography | Ocean Engineering | Mechanics of Materials | Mechanical Engineering,1,Author
6508165564,Sampaio H.A.D.C.,Universidade Estadual do Ceará,Fortaleza,Medicine and Health,Medicine and Health | Social Sciences,"Nursing (all) | Health (social science) | Public Health, Environmental and Occupational Health",2,Author
6508168817,Tannous K.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics | Chemistry | Geosciences | Biology | Medicine and Health,"Condensed Matter Physics | Physical and Theoretical Chemistry | Instrumentation | Bioengineering | Environmental Engineering | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal | Dentistry (all) | Polymers and Plastics | Materials Chemistry",4,Author
6508174172,Fagnani E.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Chemistry | Engineering | Biology | Medicine and Health | Social Sciences | Physics,"Pollution | Environmental Engineering | Analytical Chemistry | Environmental Chemistry | Health, Toxicology and Mutagenesis | Water Science and Technology | Environmental Science (all) | Management, Monitoring, Policy and Law | Biochemistry | Organic Chemistry | Chemistry (all) | Public Health, Environmental and Occupational Health | Microbiology | Spectroscopy",8,Author
6508188121,Dedini F.G.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Physics | Biology | Computer Science | Mathematics and Statistics | Chemistry,"Mechanical Engineering | Automotive Engineering | Mechanics of Materials | Industrial and Manufacturing Engineering | Bioengineering | Computer Science Applications | Aerospace Engineering | Safety, Risk, Reliability and Quality | Pollution | Renewable Energy, Sustainability and the Environment | Nuclear Energy and Engineering | Fuel Technology | Energy Engineering and Power Technology | Engineering (all) | Applied Mathematics | Civil and Structural Engineering | Mathematics (all) | Condensed Matter Physics | Ocean Engineering",6,Author
